,displaymin,event_id,field_pass,id,min,outcome,period,player_id,player_name,qualifiers,sec,side,team,team_name,to,to_name,to_x,to_y,to_z,type,x,y
995,35,,t,,34,1,1,37605,Mesut Özil,{},11,H,357,Germany,,,,,,100,77.1,36.9
996,35,,t,,34,1,1,37605,Mesut Özil,{},11,H,357,Germany,,,77.8,36.7,,101,77.1,36.9
997,35,379,t,1718971870,34,1,1,37605,Mesut Özil,{},12,H,357,Germany,44989,Toni Kroos,70.0,44.8,,1,77.8,36.7
998,35,,t,,34,1,1,44989,Toni Kroos,{},12,H,357,Germany,,,,,,100,70.0,44.8
999,35,,t,,34,1,1,44989,Toni Kroos,{},12,H,357,Germany,,,69.8,44.8,,101,70.0,44.8
1000,35,380,t,1327832397,34,1,1,44989,Toni Kroos,{},13,H,357,Germany,55634,Thomas Müller,73.0,36.6,,1,69.8,44.8
1001,35,381,t,772738270,34,0,1,55634,Thomas Müller,{},14,H,357,Germany,,,75.6,51.0,,1,73.0,36.6
1002,35,227,f,1921712848,34,1,1,15312,Martín Demichelis,{},15,A,632,Argentina,45154,Ezequiel Lavezzi,,,,8,23.0,42.7
1003,35,228,f,1379049599,34,1,1,45154,Ezequiel Lavezzi,{},16,A,632,Argentina,,,,,,49,27.0,43.6
1004,35,229,f,1137447187,34,1,1,45154,Ezequiel Lavezzi,{},21,A,632,Argentina,,,,,,50,34.0,79.6
1005,35,382,f,946326827,34,1,1,5155,Miroslav Klose,{},21,H,357,Germany,15207,Philipp Lahm,,,,7,66.0,20.4
1006,35,383,f,145383028,34,1,1,15207,Philipp Lahm,{},23,H,357,Germany,,,,,,49,58.2,32.1
1007,35,384,t,460830513,34,1,1,15207,Philipp Lahm,{},26,H,357,Germany,,,75.7,24.0,,1,66.1,36.4
1008,35,230,f,668587149,34,1,1,58893,Marcos Rojo,{},30,A,632,Argentina,,,,,,7,21.4,77.1
1009,35,385,f,181153931,34,0,1,5155,Miroslav Klose,{},30,H,357,Germany,,,,,,3,78.6,22.9
1010,35,231,t,205861795,34,0,1,58893,Marcos Rojo,{},32,A,632,Argentina,,,15.2,94.4,,1,13.3,94.2
1011,35,386,f,2052809355,34,1,1,5155,Miroslav Klose,{},33,H,357,Germany,,,,,,61,87.7,5.2
1012,35,232,f,706621283,34,1,1,58893,Marcos Rojo,{},34,A,632,Argentina,,,,,,5,15.8,101.2
1013,35,387,f,1672412290,34,0,1,5155,Miroslav Klose,{},34,H,357,Germany,,,,,,5,84.2,-1.2
1014,35,233,f,161327617,34,1,1,58893,Marcos Rojo,{},47,A,632,Argentina,40232,Gonzalo Higuaín,30.9,95.3,,1,16.8,100.0
1015,35,,f,,34,1,1,40232,Gonzalo Higuaín,{},49,A,632,Argentina,,,,,,100,30.9,95.3
1016,35,,f,,34,1,1,40232,Gonzalo Higuaín,{},49,A,632,Argentina,,,29.7,94.1,,101,30.9,95.3
1017,35,234,t,705182545,34,1,1,40232,Gonzalo Higuaín,{},50,A,632,Argentina,32644,Javier Mascherano,24.4,90.6,,1,29.7,94.1
1018,35,,t,,34,1,1,32644,Javier Mascherano,{},50,A,632,Argentina,,,,,,100,24.4,90.6
1019,35,235,t,1832385348,34,1,1,32644,Javier Mascherano,{},51,A,632,Argentina,45154,Ezequiel Lavezzi,38.6,60.0,,1,24.4,90.6
1020,35,,t,,34,1,1,45154,Ezequiel Lavezzi,{},57,A,632,Argentina,,,,,,100,38.6,60.0
1021,35,,t,,34,1,1,45154,Ezequiel Lavezzi,{},57,A,632,Argentina,,,67.1,65.1,,101,38.6,60.0
1022,35,236,t,518787127,34,1,1,45154,Ezequiel Lavezzi,{},58,A,632,Argentina,19054,Lionel Messi,66.5,69.6,,1,67.1,65.1
1023,36,237,t,997074518,35,0,1,19054,Lionel Messi,{},0,A,632,Argentina,,,86.4,63.4,,1,84.2,69.3
1024,36,388,f,1769674469,35,1,1,15208,Bastian Schweinsteiger,{},1,H,357,Germany,,,,,,74,12.0,41.3
1025,36,238,f,1185604655,35,1,1,19054,Lionel Messi,{},2,A,632,Argentina,,,,,,6,87.2,61.0
1026,36,389,f,582547517,35,0,1,15208,Bastian Schweinsteiger,{},2,H,357,Germany,,,,,,6,12.8,39.0
1027,36,239,f,268088341,35,0,1,45154,Ezequiel Lavezzi,{},51,A,632,Argentina,,,95.3,46.3,,1,99.5,99.5
1028,36,390,f,112154737,35,1,1,20388,Manuel Neuer,{},54,H,357,Germany,,,,,,11,5.5,50.3
1029,37,391,f,306422219,36,1,1,20388,Manuel Neuer,{},0,H,357,Germany,41316,Benedikt Höwedes,27.9,94.5,,1,13.2,51.8
1030,37,,f,,36,1,1,41316,Benedikt Höwedes,{},3,H,357,Germany,,,,,,100,27.9,94.5
1031,37,,f,,36,1,1,41316,Benedikt Höwedes,{},3,H,357,Germany,,,28.4,93.2,,101,27.9,94.5
1032,37,392,t,103034999,36,1,1,41316,Benedikt Höwedes,{},4,H,357,Germany,66842,André Schürrle,42.4,96.6,,1,28.4,93.2
1033,37,,t,,36,1,1,66842,André Schürrle,{},6,H,357,Germany,,,,,,100,42.4,96.6
1034,37,393,t,85376642,36,1,1,66842,André Schürrle,{},7,H,357,Germany,,,71.9,95.7,,1,42.4,96.6
1035,37,240,f,1068637539,36,0,1,20658,Pablo Zabaleta,{},8,A,632,Argentina,,,,,,45,28.8,4.8
1036,37,394,f,331402209,36,1,1,55634,Thomas Müller,{},8,H,357,Germany,,,,,,3,71.2,95.2
1037,37,395,t,968084058,36,1,1,55634,Thomas Müller,{},11,H,357,Germany,,,87.5,64.3,,1,93.1,77.6
1038,37,241,f,870384283,36,1,1,42899,Sergio Romero,{},13,A,632,Argentina,28525,Ezequiel Garay,,,,43,0.0,0.0
1039,37,242,f,463153153,36,1,1,28525,Ezequiel Garay,{},13,A,632,Argentina,,,,,,55,3.0,45.8
1040,37,396,f,2110015920,36,1,1,66842,André Schürrle,{},13,H,357,Germany,,,96.4,57.9,,2,86.3,63.7
1041,37,397,f,1486218989,36,1,1,66842,André Schürrle,{},14,H,357,Germany,,,97.0,57.2,,43,0.0,0.0
1042,37,243,f,753418393,36,1,1,42899,Sergio Romero,{},47,A,632,Argentina,15312,Martín Demichelis,14.4,15.8,,1,4.3,42.4
1043,37,,f,,36,1,1,15312,Martín Demichelis,{},52,A,632,Argentina,,,23.8,14.1,,101,14.4,15.8
1044,37,,f,,36,1,1,15312,Martín Demichelis,{},52,A,632,Argentina,,,,,,100,14.4,15.8
1045,37,245,t,1142900731,36,1,1,15312,Martín Demichelis,{},53,A,632,Argentina,42899,Sergio Romero,4.4,42.8,,1,23.8,14.1
1046,37,246,t,817207536,36,0,1,42899,Sergio Romero,{},57,A,632,Argentina,,,57.8,5.0,,1,4.4,42.8
1047,38,398,t,260662167,37,1,1,41316,Benedikt Höwedes,{},2,H,357,Germany,,,60.4,93.6,,1,37.3,93.8
1048,38,247,f,1603746272,37,1,1,20658,Pablo Zabaleta,{},4,A,632,Argentina,,,,,,7,36.5,7.7
1049,38,399,f,667338160,37,1,1,66842,André Schürrle,{},4,H,357,Germany,,,,,,49,60.6,92.3
1050,38,400,f,1344963141,37,1,1,66842,André Schürrle,{},4,H,357,Germany,,,,,,50,63.5,92.3
1051,38,248,f,849275706,37,1,1,15312,Martín Demichelis,{},7,A,632,Argentina,,,,,,49,25.3,5.0
1052,38,249,t,633606554,37,1,1,15312,Martín Demichelis,{},7,A,632,Argentina,39462,Lucas Biglia,29.0,12.8,,1,25.3,5.0
1053,38,,t,,37,1,1,39462,Lucas Biglia,{},7,A,632,Argentina,,,29.3,13.2,,101,29.0,12.8
1054,38,,t,,37,1,1,39462,Lucas Biglia,{},7,A,632,Argentina,,,,,,100,29.0,12.8
1055,38,250,t,830450576,37,1,1,39462,Lucas Biglia,{},8,A,632,Argentina,19054,Lionel Messi,40.6,29.1,,1,29.3,13.2
1056,38,251,f,6104569,37,0,1,19054,Lionel Messi,{},11,A,632,Argentina,,,,,,3,43.5,33.2
1057,38,401,f,1178593286,37,1,1,15208,Bastian Schweinsteiger,{},11,H,357,Germany,,,,,,7,56.5,66.8
1058,38,252,f,400411345,37,0,1,19054,Lionel Messi,{},13,A,632,Argentina,,,,,,4,43.5,33.2
1059,38,402,f,699284455,37,1,1,15208,Bastian Schweinsteiger,{},13,H,357,Germany,,,,,,4,56.5,66.8
1060,38,403,f,1714624312,37,1,1,15208,Bastian Schweinsteiger,{},15,H,357,Germany,40691,Jerome Boateng,51.4,57.0,,1,56.3,68.1
1061,38,,f,,37,1,1,40691,Jerome Boateng,{},15,H,357,Germany,,,,,,100,51.4,57.0
1062,38,404,t,1119533604,37,1,1,40691,Jerome Boateng,{},16,H,357,Germany,15208,Bastian Schweinsteiger,53.5,62.9,,1,51.4,57.0
1063,38,,t,,37,1,1,15208,Bastian Schweinsteiger,{},18,H,357,Germany,,,57.6,65.4,,101,53.5,62.9
1064,38,,t,,37,1,1,15208,Bastian Schweinsteiger,{},18,H,357,Germany,,,,,,100,53.5,62.9
1065,38,405,t,868490132,37,1,1,15208,Bastian Schweinsteiger,{},19,H,357,Germany,66842,André Schürrle,65.7,97.1,,1,57.6,65.4
1066,38,,t,,37,1,1,66842,André Schürrle,{},22,H,357,Germany,,,,,,100,65.7,97.1
1067,38,,t,,37,1,1,66842,André Schürrle,{},22,H,357,Germany,,,69.9,96.3,,101,65.7,97.1
1068,38,406,t,178671995,37,1,1,66842,André Schürrle,{},23,H,357,Germany,44989,Toni Kroos,62.9,80.0,,1,69.9,96.3
1069,38,,t,,37,1,1,44989,Toni Kroos,{},25,H,357,Germany,,,60.0,74.4,,101,62.9,80.0
1070,38,,t,,37,1,1,44989,Toni Kroos,{},25,H,357,Germany,,,,,,100,62.9,80.0
1071,38,407,t,1707359794,37,1,1,44989,Toni Kroos,{},26,H,357,Germany,15207,Philipp Lahm,93.4,17.1,,1,60.0,74.4
1072,38,408,f,44464760,37,0,1,15207,Philipp Lahm,{},29,H,357,Germany,,,94.4,77.0,,1,93.4,17.1
1073,38,253,f,467755223,37,1,1,20658,Pablo Zabaleta,{},31,A,632,Argentina,,,,,,12,9.2,23.4
1074,38,254,f,223287843,37,0,1,20658,Pablo Zabaleta,{},33,A,632,Argentina,,,,,,5,15.5,-1.5
1075,38,409,f,1676139576,37,1,1,15207,Philipp Lahm,{},33,H,357,Germany,66842,André Schürrle,,,,5,84.5,101.5
1076,38,410,f,2016888582,37,1,1,66842,André Schürrle,{},37,H,357,Germany,41316,Benedikt Höwedes,73.4,97.4,,1,86.6,100.0
1077,38,412,t,1070048462,37,0,1,41316,Benedikt Höwedes,{},40,H,357,Germany,,,80.9,100.0,,1,72.6,97.2
1078,38,255,f,1024033380,37,1,1,55661,Enzo Pérez,{},41,A,632,Argentina,,,,,,5,22.4,-1.2
1079,38,413,f,1272115189,37,0,1,66842,André Schürrle,{},41,H,357,Germany,,,,,,5,77.6,101.2
1080,38,256,f,420356760,37,0,1,20658,Pablo Zabaleta,{},57,A,632,Argentina,,,37.0,3.7,,1,25.7,0.0
1081,38,414,t,2072257933,37,0,1,41316,Benedikt Höwedes,{},59,H,357,Germany,,,70.3,87.4,,1,58.5,93.6
1082,39,257,f,189867100,38,1,1,15312,Martín Demichelis,{},0,A,632,Argentina,,,,,,44,28.2,11.8
1083,39,258,f,1962695221,38,1,1,15312,Martín Demichelis,{},0,A,632,Argentina,,,,,,12,26.6,11.1
1084,39,415,f,422500439,38,0,1,5155,Miroslav Klose,{},0,H,357,Germany,,,,,,44,71.8,88.2
1085,39,259,f,1489018994,38,1,1,55661,Enzo Pérez,{},4,A,632,Argentina,,,,,,50,33.0,2.7
1086,39,416,f,1061331042,38,1,1,66842,André Schürrle,{},4,H,357,Germany,,,,,,7,67.0,97.3
1087,39,260,f,1864149272,38,1,1,55661,Enzo Pérez,{},5,A,632,Argentina,,,,,,5,31.2,-1.4
1088,39,417,f,1337407980,38,0,1,66842,André Schürrle,{},5,H,357,Germany,,,,,,5,68.8,101.4
1089,39,261,f,778998040,38,1,1,20658,Pablo Zabaleta,{},16,A,632,Argentina,40232,Gonzalo Higuaín,42.9,8.0,,1,29.3,0.0
1090,39,,f,,38,1,1,40232,Gonzalo Higuaín,{},17,A,632,Argentina,,,,,,100,42.9,8.0
1091,39,262,t,517935581,38,1,1,40232,Gonzalo Higuaín,{},18,A,632,Argentina,55661,Enzo Pérez,38.6,4.9,,1,42.9,8.0
1092,39,,t,,38,1,1,55661,Enzo Pérez,{},18,A,632,Argentina,,,,,,100,38.6,4.9
1093,39,263,t,2124797430,38,1,1,55661,Enzo Pérez,{},19,A,632,Argentina,20658,Pablo Zabaleta,32.4,5.3,,1,38.6,4.9
1094,39,,t,,38,1,1,20658,Pablo Zabaleta,{},19,A,632,Argentina,,,,,,100,32.4,5.3
1095,39,264,t,1441406642,38,1,1,20658,Pablo Zabaleta,{},20,A,632,Argentina,19054,Lionel Messi,57.8,7.1,,1,32.4,5.3
1096,39,265,f,1797835489,38,1,1,19054,Lionel Messi,{},22,A,632,Argentina,,,,,,50,59.2,6.6
1097,39,418,f,1785874496,38,1,1,38392,Mats Hummels,{},22,H,357,Germany,,,,,,7,40.8,93.4
1098,39,266,f,949348867,38,1,1,19054,Lionel Messi,{},23,A,632,Argentina,,,,,,5,57.3,-1.0
1099,39,419,f,1652475143,38,0,1,38392,Mats Hummels,{},23,H,357,Germany,,,,,,5,42.7,101.0
1100,39,267,f,677648561,38,1,1,20658,Pablo Zabaleta,{},36,A,632,Argentina,40232,Gonzalo Higuaín,67.0,6.1,,1,61.2,0.0
1101,39,268,t,1145586607,38,0,1,40232,Gonzalo Higuaín,{},37,A,632,Argentina,,,68.2,2.5,,1,67.0,6.1
1102,39,420,f,1634042825,38,1,1,66842,André Schürrle,{},40,H,357,Germany,,,,,,61,34.6,97.7
1103,39,269,f,1400270394,38,1,1,40232,Gonzalo Higuaín,{},41,A,632,Argentina,,,,,,5,68.7,-1.4
1104,39,421,f,278861591,38,0,1,66842,André Schürrle,{},41,H,357,Germany,,,,,,5,31.3,101.4
1105,39,270,f,1053228451,38,1,1,20658,Pablo Zabaleta,{},54,A,632,Argentina,19054,Lionel Messi,64.8,4.1,,1,69.6,0.0
1106,39,,f,,38,1,1,19054,Lionel Messi,{},54,A,632,Argentina,,,,,,100,64.8,4.1
1107,39,271,t,119621554,38,1,1,19054,Lionel Messi,{},55,A,632,Argentina,20658,Pablo Zabaleta,69.5,3.7,,1,64.8,4.1
1108,39,272,f,1211367834,38,1,1,20658,Pablo Zabaleta,{},58,A,632,Argentina,,,,,,50,72.8,2.7
1109,39,422,f,1262317219,38,0,1,66842,André Schürrle,{},58,H,357,Germany,,,,,,7,27.2,97.3
1110,40,273,f,1000685946,39,1,1,20658,Pablo Zabaleta,{},0,A,632,Argentina,,,,,,61,68.2,2.3
1111,40,274,f,129409801,39,0,1,20658,Pablo Zabaleta,{},1,A,632,Argentina,,,,,,5,69.7,-1.4
1112,40,423,f,1596970580,39,1,1,41316,Benedikt Höwedes,{},1,H,357,Germany,,,,,,5,30.3,101.4
1113,40,424,f,886736117,39,1,1,41316,Benedikt Höwedes,{},13,H,357,Germany,66842,André Schürrle,44.3,96.0,,1,28.9,100.0
1114,40,425,t,1924436629,39,0,1,66842,André Schürrle,{},15,H,357,Germany,,,61.3,92.7,,1,44.3,96.0
1115,40,275,f,2023226438,39,1,1,28525,Ezequiel Garay,{},16,A,632,Argentina,,,,,,49,41.6,30.9
1116,40,276,t,1164993107,39,1,1,28525,Ezequiel Garay,{},18,A,632,Argentina,19054,Lionel Messi,88.0,18.6,,1,41.8,20.7
1117,40,277,f,1375288317,39,1,1,19054,Lionel Messi,{},24,A,632,Argentina,,,,,,43,0.0,0.0
1118,40,295,f,359162674,39,1,1,19054,Lionel Messi,{},26,A,632,Argentina,,,,,,50,94.2,34.8
1119,40,446,f,95070601,39,1,1,38392,Mats Hummels,{},26,H,357,Germany,20388,Manuel Neuer,,,,7,5.8,65.1
1120,40,482,f,1346040026,39,1,1,20388,Manuel Neuer,{},27,H,357,Germany,40691,Jerome Boateng,,,,10,3.6,55.3
1121,40,426,f,187408323,39,1,1,40691,Jerome Boateng,{},28,H,357,Germany,,,,,,12,1.8,49.0
1122,40,278,f,1618726861,39,1,1,19054,Lionel Messi,{},29,A,632,Argentina,,,,,,5,70.6,101.5
1123,40,427,f,86895354,39,0,1,40691,Jerome Boateng,{},29,H,357,Germany,,,,,,5,29.4,-1.5
1124,40,279,f,1614111275,39,1,1,58893,Marcos Rojo,{},34,A,632,Argentina,32644,Javier Mascherano,46.0,82.7,,1,67.4,100.0
1125,40,,f,,39,1,1,32644,Javier Mascherano,{},34,A,632,Argentina,,,,,,100,46.0,82.7
1126,40,,f,,39,1,1,32644,Javier Mascherano,{},34,A,632,Argentina,,,45.6,80.0,,101,46.0,82.7
1127,40,280,t,2134862195,39,1,1,32644,Javier Mascherano,{},35,A,632,Argentina,39462,Lucas Biglia,54.6,62.1,,1,45.6,80.0
1128,40,,t,,39,1,1,39462,Lucas Biglia,{},36,A,632,Argentina,,,,,,100,54.6,62.1
1129,40,,t,,39,1,1,39462,Lucas Biglia,{},36,A,632,Argentina,,,54.4,58.7,,101,54.6,62.1
1130,40,281,t,1720778631,39,1,1,39462,Lucas Biglia,{},37,A,632,Argentina,55661,Enzo Pérez,60.3,38.8,,1,54.4,58.7
1131,40,,t,,39,1,1,55661,Enzo Pérez,{},41,A,632,Argentina,,,53.3,56.6,,101,60.3,38.8
1132,40,,t,,39,1,1,55661,Enzo Pérez,{},41,A,632,Argentina,,,,,,100,60.3,38.8
1133,40,282,t,2016771888,39,1,1,55661,Enzo Pérez,{},42,A,632,Argentina,32644,Javier Mascherano,30.2,71.1,,1,53.3,56.6
1134,40,,t,,39,1,1,32644,Javier Mascherano,{},44,A,632,Argentina,,,30.1,71.1,,101,30.2,71.1
1135,40,,t,,39,1,1,32644,Javier Mascherano,{},44,A,632,Argentina,,,,,,100,30.2,71.1
1136,40,283,t,122026792,39,1,1,32644,Javier Mascherano,{},45,A,632,Argentina,42899,Sergio Romero,8.6,58.2,,1,30.1,71.1
1137,40,,t,,39,1,1,42899,Sergio Romero,{},48,A,632,Argentina,,,9.0,58.2,,101,8.6,58.2
1138,40,,t,,39,1,1,42899,Sergio Romero,{},48,A,632,Argentina,,,,,,100,8.6,58.2
1139,40,284,t,399750314,39,1,1,42899,Sergio Romero,{},49,A,632,Argentina,32644,Javier Mascherano,27.3,91.8,,1,9.0,58.2
1140,40,285,t,1360231607,39,0,1,32644,Javier Mascherano,{},53,A,632,Argentina,,,65.5,93.2,,1,28.6,91.2
1141,40,428,t,934783399,39,0,1,15207,Philipp Lahm,{},57,H,357,Germany,,,39.1,14.7,,1,25.6,6.2
1142,40,286,f,1776614704,39,1,1,55661,Enzo Pérez,{},58,A,632,Argentina,,,,,,8,57.2,88.0
1143,41,287,f,811653233,40,0,1,55661,Enzo Pérez,{},1,A,632,Argentina,,,,,,61,65.0,80.2
1144,41,429,f,129767713,40,1,1,15207,Philipp Lahm,{},4,H,357,Germany,,,,,,49,33.2,26.2
1145,41,430,t,1322532958,40,0,1,15207,Philipp Lahm,{},5,H,357,Germany,,,73.6,21.6,,1,41.1,26.5
1146,41,288,f,835857038,40,1,1,28525,Ezequiel Garay,{},7,A,632,Argentina,,,,,,12,25.4,84.1
1147,41,289,f,290195153,40,0,1,28525,Ezequiel Garay,{},8,A,632,Argentina,,,,,,5,24.1,101.4
1148,41,431,f,1656424098,40,1,1,15207,Philipp Lahm,{},8,H,357,Germany,55634,Thomas Müller,,,,5,75.9,-1.4
1149,41,432,f,1123831376,40,1,1,55634,Thomas Müller,{},14,H,357,Germany,44989,Toni Kroos,69.5,11.3,,1,78.4,0.0
1150,41,,f,,40,1,1,44989,Toni Kroos,{},16,H,357,Germany,,,66.7,12.2,,101,69.5,11.3
1151,41,,f,,40,1,1,44989,Toni Kroos,{},16,H,357,Germany,,,,,,100,69.5,11.3
1152,41,433,t,1206883405,40,1,1,44989,Toni Kroos,{},17,H,357,Germany,,,75.8,7.4,,1,66.7,12.2
1153,41,290,f,646061323,40,1,1,32644,Javier Mascherano,{},20,A,632,Argentina,,,,,,49,8.1,83.0
1154,41,434,t,1589524325,40,0,1,55634,Thomas Müller,{},20,H,357,Germany,,,92.5,19.1,,1,77.1,7.6
1155,41,291,t,1343925781,40,0,1,32644,Javier Mascherano,{},22,A,632,Argentina,,,45.7,77.2,,1,9.8,75.3
1156,41,435,t,1367365212,40,0,1,40691,Jerome Boateng,{},25,H,357,Germany,,,66.7,47.9,,1,53.8,24.6
1157,41,293,t,73936669,40,1,1,45154,Ezequiel Lavezzi,{},27,A,632,Argentina,39462,Lucas Biglia,33.7,63.6,,1,33.9,54.8
1158,41,294,f,1376273236,40,1,1,39462,Lucas Biglia,{},32,A,632,Argentina,,,,,,4,33.6,58.9
1159,41,436,f,1900364811,40,0,1,66842,André Schürrle,{},32,H,357,Germany,,,,,,4,66.4,41.1
1160,42,296,f,1546591933,41,1,1,39462,Lucas Biglia,{},18,A,632,Argentina,42899,Sergio Romero,13.0,31.3,,1,31.4,58.7
1161,42,297,t,301973851,41,0,1,42899,Sergio Romero,{},20,A,632,Argentina,,,48.7,30.7,,1,13.1,26.7
1162,42,437,f,1556417896,41,1,1,15208,Bastian Schweinsteiger,{},24,H,357,Germany,,,,,,49,53.0,66.3
1163,42,438,t,463927951,41,1,1,15208,Bastian Schweinsteiger,{},25,H,357,Germany,66842,André Schürrle,74.3,96.3,,1,55.4,67.9
1164,42,,t,,41,1,1,66842,André Schürrle,{},28,H,357,Germany,,,,,,100,74.3,96.3
1165,42,,t,,41,1,1,66842,André Schürrle,{},28,H,357,Germany,,,75.6,96.9,,101,74.3,96.3
1166,42,439,t,475153004,41,1,1,66842,André Schürrle,{},29,H,357,Germany,,,66.6,94.7,,1,75.6,96.9
1167,42,298,f,1667703330,41,0,1,20658,Pablo Zabaleta,{},31,A,632,Argentina,,,,,,7,28.9,4.8
1168,42,440,f,963585381,41,1,1,44989,Toni Kroos,{},31,H,357,Germany,15208,Bastian Schweinsteiger,,,,50,71.1,95.2
1169,42,441,t,257312640,41,1,1,15208,Bastian Schweinsteiger,{},34,H,357,Germany,15207,Philipp Lahm,67.7,22.4,,1,63.3,67.6
1170,42,,t,,41,1,1,15207,Philipp Lahm,{},36,H,357,Germany,,,68.5,18.0,,101,67.7,22.4
1171,42,,t,,41,1,1,15207,Philipp Lahm,{},36,H,357,Germany,,,,,,100,67.7,22.4
1172,42,442,t,406309667,41,1,1,15207,Philipp Lahm,{},37,H,357,Germany,55634,Thomas Müller,87.6,14.1,,1,68.5,18.0
1173,42,443,f,798675645,41,0,1,55634,Thomas Müller,{},39,H,357,Germany,,,89.3,19.1,,1,87.6,14.1
1174,42,299,f,1219426015,41,1,1,28525,Ezequiel Garay,{},40,A,632,Argentina,58893,Marcos Rojo,,,,12,7.9,81.4
1175,42,300,f,1090349534,41,0,1,58893,Marcos Rojo,{},42,A,632,Argentina,,,,,,61,23.3,88.7
1176,42,444,t,1851762979,41,1,1,55634,Thomas Müller,{},43,H,357,Germany,15207,Philipp Lahm,70.2,21.2,,1,77.4,21.5
1177,42,,t,,41,1,1,15207,Philipp Lahm,{},43,H,357,Germany,,,,,,100,70.2,21.2
1178,42,445,t,63186318,41,1,1,15207,Philipp Lahm,{},44,H,357,Germany,55634,Thomas Müller,85.8,8.8,,1,70.2,21.2
1179,42,448,f,1793021092,41,0,1,55634,Thomas Müller,{},46,H,357,Germany,,,88.9,67.6,,1,86.7,8.5
1180,42,301,f,733461686,41,1,1,20658,Pablo Zabaleta,{},48,A,632,Argentina,,,,,,12,10.6,34.9
1181,42,302,f,2067182523,41,0,1,20658,Pablo Zabaleta,{},50,A,632,Argentina,,,,,,5,23.3,-1.7
1182,42,449,f,2074633787,41,1,1,55634,Thomas Müller,{},50,H,357,Germany,41316,Benedikt Höwedes,,,,5,76.7,101.7
1183,42,450,f,296015209,41,1,1,41316,Benedikt Höwedes,{},58,H,357,Germany,15208,Bastian Schweinsteiger,62.9,95.1,,1,74.4,100.0
1184,42,,f,,41,1,1,15208,Bastian Schweinsteiger,{},59,H,357,Germany,,,,,,100,62.9,95.1
1185,43,451,t,755178649,42,1,1,15208,Bastian Schweinsteiger,{},0,H,357,Germany,41316,Benedikt Höwedes,72.5,97.5,,1,62.9,95.1
1186,43,,t,,42,1,1,41316,Benedikt Höwedes,{},3,H,357,Germany,,,77.6,97.4,,101,72.5,97.5
1187,43,,t,,42,1,1,41316,Benedikt Höwedes,{},3,H,357,Germany,,,,,,100,72.5,97.5
1188,43,452,t,1411272284,42,1,1,41316,Benedikt Höwedes,{},4,H,357,Germany,15208,Bastian Schweinsteiger,66.6,86.2,,1,77.6,97.4
1189,43,,t,,42,1,1,15208,Bastian Schweinsteiger,{},6,H,357,Germany,,,,,,100,66.6,86.2
1190,43,,t,,42,1,1,15208,Bastian Schweinsteiger,{},6,H,357,Germany,,,67.5,84.1,,101,66.6,86.2
1191,43,453,t,123284801,42,1,1,15208,Bastian Schweinsteiger,{},7,H,357,Germany,,,72.2,96.8,,1,67.5,84.1
1192,43,303,f,1594726039,42,0,1,45154,Ezequiel Lavezzi,{},9,A,632,Argentina,,,,,,7,28.2,3.2
1193,43,454,f,842522795,42,0,1,66842,André Schürrle,{},9,H,357,Germany,,,,,,3,71.8,96.8
1194,43,455,f,2104918014,42,1,1,66842,André Schürrle,{},10,H,357,Germany,,,,,,61,71.4,97.4
1195,43,304,f,772875098,42,1,1,45154,Ezequiel Lavezzi,{},11,A,632,Argentina,,,,,,5,28.8,-1.7
1196,43,456,f,2127399193,42,0,1,66842,André Schürrle,{},11,H,357,Germany,,,,,,5,71.2,101.7
1197,43,305,f,103070084,42,1,1,20658,Pablo Zabaleta,{},28,A,632,Argentina,19054,Lionel Messi,39.6,26.8,,1,28.8,0.0
1198,43,,f,,42,1,1,19054,Lionel Messi,{},29,A,632,Argentina,,,,,,100,39.6,26.8
1199,43,,f,,42,1,1,19054,Lionel Messi,{},29,A,632,Argentina,,,39.4,30.1,,101,39.6,26.8
1200,43,306,t,2038031372,42,1,1,19054,Lionel Messi,{},30,A,632,Argentina,32644,Javier Mascherano,31.4,28.2,,1,39.4,30.1
1201,43,,t,,42,1,1,32644,Javier Mascherano,{},31,A,632,Argentina,,,,,,100,31.4,28.2
1202,43,307,t,1621703721,42,1,1,32644,Javier Mascherano,{},32,A,632,Argentina,58893,Marcos Rojo,32.7,91.8,,1,31.4,28.2
1203,43,,t,,42,1,1,58893,Marcos Rojo,{},34,A,632,Argentina,,,,,,100,32.7,91.8
1204,43,,t,,42,1,1,58893,Marcos Rojo,{},34,A,632,Argentina,,,34.2,91.2,,101,32.7,91.8
1205,43,308,t,604641945,42,1,1,58893,Marcos Rojo,{},35,A,632,Argentina,55661,Enzo Pérez,44.9,95.6,,1,34.2,91.2
1206,43,,t,,42,1,1,55661,Enzo Pérez,{},39,A,632,Argentina,,,53.6,92.9,,101,44.9,95.6
1207,43,,t,,42,1,1,55661,Enzo Pérez,{},39,A,632,Argentina,,,,,,100,44.9,95.6
1208,43,309,t,633562371,42,1,1,55661,Enzo Pérez,{},40,A,632,Argentina,32644,Javier Mascherano,35.4,74.7,,1,53.6,92.9
1209,43,310,t,212392669,42,0,1,32644,Javier Mascherano,{},43,A,632,Argentina,,,43.9,56.1,,1,35.3,73.5
1210,43,457,f,78435568,42,1,1,5155,Miroslav Klose,{},45,H,357,Germany,,,,,,8,53.1,43.4
1211,43,458,f,1446498660,42,1,1,5155,Miroslav Klose,{},45,H,357,Germany,,,,,,49,53.1,43.4
